Country Code,Country WHO Region,Country Income Group,Year,Expenditure,percapita,%GDP
AFG,EMR,Low,2002,357.1636849,16.24954214,9.44339057
AFG,EMR,Low,2003,403.4212524,17.49073742,8.94125853
AFG,EMR,Low,2004,504.7399773,20.92708722,9.80847323
AFG,EMR,Low,2005,612.89356,24.44651183,9.94828911
AFG,EMR,Low,2006,735.8054278,28.41666243,10.62276563
AFG,EMR,Low,2007,847.4835297,31.84018306,9.90467425
AFG,EMR,Low,2008,1056.292442,38.70049248,10.25649568
AFG,EMR,Low,2009,1184.709507,42.30451021,9.81848731
AFG,EMR,Low,2010,1313.071571,45.5877498,8.56967118
AFG,EMR,Low,2011,1531.57509,51.5532587,8.56190731
AFG,EMR,Low,2012,1602.949296,52.21850635,7.89716844
AFG,EMR,Low,2013,1775.944827,55.96754976,8.8059641
AFG,EMR,Low,2014,1969.175024,60.11276091,9.6523559
AFG,EMR,Low,2015,2027.185889,60.0888133,10.29759481
ALB,EUR,Up-Mid,2000,235.8070184,75.53148121,6.76132337
ALB,EUR,Up-Mid,2001,255.870208,81.9464362,6.51584893
ALB,EUR,Up-Mid,2002,280.2707661,89.85833929,6.43433172
ALB,EUR,Up-Mid,2003,353.360198,113.5839377,6.35372959
ALB,EUR,Up-Mid,2004,470.7969741,151.9804471,6.55977313
ALB,EUR,Up-Mid,2005,510.7293756,165.8654387,6.34283049
ALB,EUR,Up-Mid,2006,527.7748275,172.7955574,5.932672
ALB,EUR,Up-Mid,2007,654.4131496,216.4131204,6.12899956
ALB,EUR,Up-Mid,2008,719.1408978,240.3826174,5.58280539
ALB,EUR,Up-Mid,2009,614.5328948,207.4278117,5.10230605
ALB,EUR,Up-Mid,2010,600.4938352,204.2131372,5.03476136
ALB,EUR,Up-Mid,2011,726.3165357,248.1725872,5.63434989
ALB,EUR,Up-Mid,2012,722.0283803,247.2666907,5.8607223
ALB,EUR,Up-Mid,2013,810.5094892,277.668927,6.34386088
ALB,EUR,Up-Mid,2014,919.6428956,314.8626291,6.9565315
ALB,EUR,Up-Mid,2015,777.3287562,265.9032358,6.82443871
DZA,AFR,Up-Mid,2000,1911.648489,61.30289032,3.48902103
DZA,AFR,Up-Mid,2001,2101.027692,66.50473274,3.83786507
DZA,AFR,Up-Mid,2002,2117.19746,66.17266498,3.73006347
DZA,AFR,Up-Mid,2003,2443.795394,75.41760422,3.60102667
DZA,AFR,Up-Mid,2004,3024.238563,92.11506564,3.54406344
DZA,AFR,Up-Mid,2005,3338.635546,100.2941516,3.23516785
DZA,AFR,Up-Mid,2006,3926.386373,116.2412296,3.35510356
DZA,AFR,Up-Mid,2007,5158.037965,150.3797824,3.82141742
DZA,AFR,Up-Mid,2008,7185.248307,206.1130504,4.20188259
DZA,AFR,Up-Mid,2009,7353.68422,207.3460211,5.35939813
DZA,AFR,Up-Mid,2010,8249.251805,228.3995436,5.11716997
DZA,AFR,Up-Mid,2011,10535.98964,286.1519858,5.26764985
DZA,AFR,Up-Mid,2012,12544.60766,333.9365052,6.00084141
DZA,AFR,Up-Mid,2013,12660.28923,330.2233721,6.03493093
DZA,AFR,Up-Mid,2014,13998.61337,357.8989427,6.54192588
DZA,AFR,Up-Mid,2015,11627.96886,291.6358976,7.05668786
AND,EUR,Hi,2000,134.0918421,2050.647532,9.34810142
AND,EUR,Hi,2001,140.155167,2081.275405,9.36303175
AND,EUR,Hi,2002,163.3649035,2332.15183,9.42564619
AND,EUR,Hi,2003,220.1553198,3008.326088,9.17867214
AND,EUR,Hi,2004,269.8806354,3539.696702,9.19278737
AND,EUR,Hi,2005,318.3677111,4036.767103,9.77875476
AND,EUR,Hi,2006,344.1502223,4249.240315,9.71331952
AND,EUR,Hi,2007,393.9780137,4764.921613,9.80833812
AND,EUR,Hi,2008,418.0949968,4985.571324,10.4328092
AND,EUR,Hi,2009,398.8226048,4721.917605,10.89586944
AND,EUR,Hi,2010,388.103468,4595.714195,11.56620393
AND,EUR,Hi,2011,407.0713138,4860.494964,11.82564064
AND,EUR,Hi,2012,382.61187,4641.601703,12.09021338
AND,EUR,Hi,2013,464.6443479,5751.403028,14.1583755
AND,EUR,Hi,2014,403.1034889,5088.212878,12.03078576
AND,EUR,Hi,2015,336.6848879,4315.698309,11.97477605
AGO,AFR,Up-Mid,2000,228.5828135,13.90328266,2.50364987
AGO,AFR,Up-Mid,2001,463.8910214,27.31459434,5.19123534
AGO,AFR,Up-Mid,2002,530.0877423,30.16549994,4.24161853
AGO,AFR,Up-Mid,2003,667.4462272,36.66608237,4.70396414
AGO,AFR,Up-Mid,2004,983.6195464,52.13793881,5.00803971
AGO,AFR,Up-Mid,2005,1122.854119,57.42752626,3.97699155
AGO,AFR,Up-Mid,2006,1504.82723,74.26698242,3.60097135
AGO,AFR,Up-Mid,2007,1944.211737,92.59170959,3.21629104
AGO,AFR,Up-Mid,2008,2945.704735,135.3760686,3.49937473
AGO,AFR,Up-Mid,2009,2706.044725,120.0043941,3.58452225
AGO,AFR,Up-Mid,2010,2260.939422,96.7489729,2.74149872
AGO,AFR,Up-Mid,2011,2960.159558,122.2268767,2.84313911
AGO,AFR,Up-Mid,2012,3073.800033,122.4809396,2.66495273
AGO,AFR,Up-Mid,2013,3738.242293,143.78773,2.99269854
AGO,AFR,Up-Mid,2014,3549.248281,131.8420075,2.799603
AGO,AFR,Up-Mid,2015,3024.39321,108.5595355,2.94697845
ATG,AMR,Hi,2000,31.85185185,381.0759458,4.06358087
ATG,AMR,Hi,2001,34.81481481,409.3115771,4.4993945
ATG,AMR,Hi,2002,35.08057873,406.6559099,4.37125029
ATG,AMR,Hi,2003,37.82944093,433.3616777,4.50352473
ATG,AMR,Hi,2004,37.45929639,424.4342816,4.16976287
ATG,AMR,Hi,2005,43.72389625,489.8871327,4.38390143
ATG,AMR,Hi,2006,49.20370952,544.8855442,4.33457696
ATG,AMR,Hi,2007,54.56276196,597.0908828,4.23211378
ATG,AMR,Hi,2008,62.56799401,676.5716605,4.64378818
ATG,AMR,Hi,2009,57.81870504,617.8466252,4.74817518
ATG,AMR,Hi,2010,63.68793341,672.8001332,5.54808738
ATG,AMR,Hi,2011,65.42967956,683.5599991,5.73013736
ATG,AMR,Hi,2012,61.95756674,640.2096236,5.09503945
ATG,AMR,Hi,2013,64.12615626,655.5258041,5.36221691
ATG,AMR,Hi,2014,72.32734106,731.5028173,5.67570032
ATG,AMR,Hi,2015,65.66666667,657.1726896,4.8439976
ARG,AMR,Up-Mid,2000,15504.75238,418.3976917,5.03325842
ARG,AMR,Up-Mid,2001,15101.55078,403.0142148,5.18528443
ARG,AMR,Up-Mid,2002,5225.484419,137.9142598,4.72693232
ARG,AMR,Up-Mid,2003,8350.602087,217.9780071,5.94781481
ARG,AMR,Up-Mid,2004,9710.25623,250.7251014,5.8533266
ARG,AMR,Up-Mid,2005,12784.22128,326.5822431,6.37587812
ARG,AMR,Up-Mid,2006,15036.44029,380.1026845,6.41563467
ARG,AMR,Up-Mid,2007,18592.22502,465.1518846,6.41917175
ARG,AMR,Up-Mid,2008,22910.06041,567.3280104,6.27060408
ARG,AMR,Up-Mid,2009,23533.55415,576.8111814,6.99700605
ARG,AMR,Up-Mid,2010,28799.15296,698.6034956,6.75599601
ARG,AMR,Up-Mid,2011,33611.26728,806.8599495,6.3430355
ARG,AMR,Up-Mid,2012,36392.85625,864.5053541,6.25796402
ARG,AMR,Up-Mid,2013,39171.31083,920.8128795,6.38798122
ARG,AMR,Up-Mid,2014,36321.73072,845.0546874,6.4076248
ARG,AMR,Up-Mid,2015,43327.94994,997.9313753,6.83453274
ARM,EUR,Low-Mid,2000,124.351518,40.51081708,8.22784232
ARM,EUR,Low-Mid,2001,138.4640817,45.38831225,7.03488045
ARM,EUR,Low-Mid,2002,135.2320217,44.57370229,5.58846107
ARM,EUR,Low-Mid,2003,157.4983979,52.18970268,5.44514349
ARM,EUR,Low-Mid,2004,294.277821,98.0726002,4.34674994
ARM,EUR,Low-Mid,2005,344.7422026,115.6364484,4.68904566
ARM,EUR,Low-Mid,2006,356.7925927,120.5991525,5.2641816
ARM,EUR,Low-Mid,2007,501.2963376,170.9126377,3.77726009
ARM,EUR,Low-Mid,2008,506.9197475,174.305846,6.71185962
ARM,EUR,Low-Mid,2009,405.5057031,140.3821745,8.26983927
ARM,EUR,Low-Mid,2010,487.4782162,169.421455,7.04152649
ARM,EUR,Low-Mid,2011,383.0939232,133.2231376,10.14083813
ARM,EUR,Low-Mid,2012,712.7538545,247.3189262,6.5052226
ARM,EUR,Low-Mid,2013,919.7271194,317.8587381,6.53626359
ARM,EUR,Low-Mid,2014,817.486929,281.2887287,5.69081368
ARM,EUR,Low-Mid,2015,1067.747353,366.0492478,5.61072568
AUS,WPR,Hi,2000,31123.45412,1632.420025,7.6033117
AUS,WPR,Hi,2001,30023.64331,1558.16965,7.69647945
AUS,WPR,Hi,2002,34349.43004,1763.753179,7.88714014
AUS,WPR,Hi,2003,44140.47541,2240.97772,7.89368096
AUS,WPR,Hi,2004,55009.73119,2757.597161,8.1053256
AUS,WPR,Hi,2005,60799.74921,3004.103,7.97385869
AUS,WPR,Hi,2006,65372.33513,3177.485519,7.9832171
AUS,WPR,Hi,2007,79476.62946,3794.238045,8.05731666
AUS,WPR,Hi,2008,87265.27666,4088.804277,8.26152587
AUS,WPR,Hi,2009,86902.02302,3997.509689,8.58760162
AUS,WPR,Hi,2010,109555.7254,4952.776147,8.46778244
AUS,WPR,Hi,2011,132111.047,5876.878483,8.58572447
AUS,WPR,Hi,2012,138004.1789,6047.020069,8.72550204
AUS,WPR,Hi,2013,135162.9822,5838.389894,8.80584355
AUS,WPR,Hi,2014,132339.8428,5637.559721,9.07924999
AUS,WPR,Hi,2015,117428.1378,4934.047418,9.44533327
AUT,EUR,Hi,2000,18112.87165,2263.490457,9.22142994
AUT,EUR,Hi,2001,18291.93117,2280.520423,9.28751266
AUT,EUR,Hi,2002,20047.24569,2486.128558,9.41272066
AUT,EUR,Hi,2003,24983.7636,3084.311307,9.58291804
AUT,EUR,Hi,2004,28929.35874,3552.852242,9.64729219
AUT,EUR,Hi,2005,30148.62458,3676.052296,9.58190549
AUT,EUR,Hi,2006,31697.03729,3840.064568,9.4818364
AUT,EUR,Hi,2007,36627.75547,4422.048318,9.47828009
AUT,EUR,Hi,2008,41200.78075,4959.176132,9.63474273
AUT,EUR,Hi,2009,40321.84796,4837.652483,10.14206027
AUT,EUR,Hi,2010,39459.32891,4724.738463,10.11228382
AUT,EUR,Hi,2011,42514.91962,5076.308908,9.90937053
AUT,EUR,Hi,2012,41275.71458,4909.029565,10.13021724
AUT,EUR,Hi,2013,43621.87002,5161.215403,10.18611195
AUT,EUR,Hi,2014,45091.21159,5300.55248,10.28596661
AUT,EUR,Hi,2015,38902.58401,4536.077437,10.31988167
AZE,EUR,Up-Mid,2000,202.296245,24.90492372,3.83660117
AZE,EUR,Up-Mid,2001,210.7739289,25.71266989,3.69278652
AZE,EUR,Up-Mid,2002,231.9509031,28.02349677,3.71965618
AZE,EUR,Up-Mid,2003,435.9869672,52.14307474,5.99211361
AZE,EUR,Up-Mid,2004,637.4890636,75.45247568,7.34403065
AZE,EUR,Up-Mid,2005,979.9277283,114.7643688,7.39807286
AZE,EUR,Up-Mid,2006,1206.652341,139.817506,5.75062254
AZE,EUR,Up-Mid,2007,1558.8905,178.683652,4.71671493
AZE,EUR,Up-Mid,2008,1954.928103,221.5992394,4.0016965
AZE,EUR,Up-Mid,2009,2388.140975,267.5966005,5.39187314
AZE,EUR,Up-Mid,2010,2596.003183,287.408308,4.90651632
AZE,EUR,Up-Mid,2011,3159.551445,345.4428737,4.79071037
AZE,EUR,Up-Mid,2012,3555.635059,383.7740866,5.10251755
AZE,EUR,Up-Mid,2013,3973.994829,423.4278918,5.35835644
AZE,EUR,Up-Mid,2014,4251.390626,447.3372334,5.65431536
AZE,EUR,Up-Mid,2015,3542.497831,368.3393527,6.67801847
BHS,AMR,Hi,2000,323,1084.29286,5.10465948
BHS,AMR,Hi,2001,331,1091.922741,5.07929631
BHS,AMR,Hi,2002,364,1177.395304,5.23139157
BHS,AMR,Hi,2003,383,1213.000323,5.51133273
BHS,AMR,Hi,2004,417,1292.91902,5.87786473
BHS,AMR,Hi,2005,452,1372.821178,5.86539039
BHS,AMR,Hi,2006,541,1610.934104,6.79171459
BHS,AMR,Hi,2007,580,1694.281508,6.97199477
BHS,AMR,Hi,2008,600,1720.795237,7.27563753
BHS,AMR,Hi,2009,584,1645.737989,7.46762962
BHS,AMR,Hi,2010,589,1632.338595,7.44666594
BHS,AMR,Hi,2011,603,1644.988106,7.64282772
BHS,AMR,Hi,2012,641,1722.937649,7.63183368
BHS,AMR,Hi,2013,628,1664.722723,7.36916217
BHS,AMR,Hi,2014,625,1635.402139,7.25248151
BHS,AMR,Hi,2015,652,1685.460063,7.36430256
BHR,EMR,Hi,2000,310.1808639,466.7082907,3.42253171
BHR,EMR,Hi,2001,329.6942495,472.6467237,3.67297926
BHR,EMR,Hi,2002,359.062005,488.4213859,3.72774322
BHR,EMR,Hi,2003,394.8299795,507.0301813,3.5651135
BHR,EMR,Hi,2004,416.3824792,501.7575257,3.1663665
BHR,EMR,Hi,2005,473.4679739,532.4842706,2.9649701
BHR,EMR,Hi,2006,533.2805341,556.4198082,2.88185619
BHR,EMR,Hi,2007,626.0043032,604.3148393,2.88082811
BHR,EMR,Hi,2008,733.2687789,657.8820722,2.85197916
BHR,EMR,Hi,2009,791.5891196,667.9913484,3.4509613
BHR,EMR,Hi,2010,844.9956515,680.9747188,3.28622345
BHR,EMR,Hi,2011,887.6604411,694.4238193,3.05625365
BHR,EMR,Hi,2012,1264.095745,972.2190563,4.16341465
BHR,EMR,Hi,2013,1401.489362,1065.438378,4.26015603
BHR,EMR,Hi,2014,1564.878953,1170.968622,4.6204032
BHR,EMR,Hi,2015,1632.564508,1190.041592,5.15597207
BGD,SEAR,Low-Mid,2000,1092.78463,8.30501829,2.40333094
BGD,SEAR,Low-Mid,2001,1087.851218,8.11180565,2.39441168
BGD,SEAR,Low-Mid,2002,1237.346923,9.05813236,2.62178904
BGD,SEAR,Low-Mid,2003,1385.116671,9.96350615,2.67963902
BGD,SEAR,Low-Mid,2004,1518.674813,10.74730592,2.71434547
BGD,SEAR,Low-Mid,2005,1613.792584,11.25134349,2.80035721
BGD,SEAR,Low-Mid,2006,1738.372285,11.95842439,2.48439623
BGD,SEAR,Low-Mid,2007,2042.727597,13.88296064,2.55897935
BGD,SEAR,Low-Mid,2008,2280.618205,15.32613642,2.48848265
BGD,SEAR,Low-Mid,2009,2615.437758,17.38355544,2.56097864
BGD,SEAR,Low-Mid,2010,3069.967331,20.17736083,2.68101159
BGD,SEAR,Low-Mid,2011,3410.236901,22.15706873,2.78282985
BGD,SEAR,Low-Mid,2012,3542.455464,22.74784885,2.74823467
BGD,SEAR,Low-Mid,2013,4074.739425,25.85965612,2.65446803
BGD,SEAR,Low-Mid,2014,4596.313016,28.834133,2.65588312
BGD,SEAR,Low-Mid,2015,5132.876131,31.84148833,2.63947252
BRB,AMR,Hi,2000,163.2112853,604.8289784,5.22861718
BRB,AMR,Hi,2001,168.9330828,624.0947329,5.4203418
BRB,AMR,Hi,2002,182.4228897,671.9619628,5.75539152
BRB,AMR,Hi,2003,215.4084784,791.1924659,6.57765939
BRB,AMR,Hi,2004,233.6020228,855.3999319,6.64709044
BRB,AMR,Hi,2005,245.7890367,897.010816,6.30664913
BRB,AMR,Hi,2006,267.9381581,974.182418,6.22641394
BRB,AMR,Hi,2007,284.0689031,1028.676093,6.24855984
BRB,AMR,Hi,2008,311.4653369,1123.130175,6.77805834
BRB,AMR,Hi,2009,321.3357379,1153.933055,6.98373768
BRB,AMR,Hi,2010,308.2790855,1102.694095,6.93276105
BRB,AMR,Hi,2011,322.6746114,1149.94106,7.4027464
BRB,AMR,Hi,2012,360.51,1280.288368,8.32163797
BRB,AMR,Hi,2013,356.3812409,1261.486327,8.15293834
BRB,AMR,Hi,2014,334.2867714,1179.620556,7.67989826
BRB,AMR,Hi,2015,329.735543,1160.154188,7.45704335
BLR,EUR,Up-Mid,2000,569.7990305,57.36072665,5.4694793
BLR,EUR,Up-Mid,2001,729.1157554,73.84975545,5.90146798
BLR,EUR,Up-Mid,2002,848.8270839,86.55201989,5.81590463
BLR,EUR,Up-Mid,2003,1063.744095,109.2133673,5.96756225
BLR,EUR,Up-Mid,2004,1372.614191,141.8443827,5.93137295
BLR,EUR,Up-Mid,2005,1896.231069,197.0818058,6.27681332
BLR,EUR,Up-Mid,2006,2130.117765,222.4656082,5.76302156
BLR,EUR,Up-Mid,2007,2664.616291,279.401729,5.88530597
BLR,EUR,Up-Mid,2008,3325.044005,349.7347473,5.47312729
BLR,EUR,Up-Mid,2009,2700.05054,284.6281376,5.48694215
BLR,EUR,Up-Mid,2010,2901.078392,306.2447639,5.25358456
BLR,EUR,Up-Mid,2011,2783.458511,293.9703767,4.65970944
BLR,EUR,Up-Mid,2012,3384.79487,357.3576179,5.32071235
BLR,EUR,Up-Mid,2013,4210.331694,444.1792619,5.75987524
BLR,EUR,Up-Mid,2014,4145.315822,437.0459612,5.44691172
BLR,EUR,Up-Mid,2015,3337.331034,351.8249262,6.11132497
BEL,EUR,Hi,2000,18894.3994,1843.176217,7.94200339
BEL,EUR,Hi,2001,19277.67984,1873.984625,8.10533207
BEL,EUR,Hi,2002,21391.89423,2070.250095,8.26350135
BEL,EUR,Hi,2003,28994.79365,2794.409566,9.08952933
BEL,EUR,Hi,2004,33783.27715,3241.845998,9.10842554
BEL,EUR,Hi,2005,34953.12142,3335.539787,9.02350513
BEL,EUR,Hi,2006,36557.45345,3465.818492,8.92097795
BEL,EUR,Hi,2007,42225.58777,3973.798962,8.94994358
BEL,EUR,Hi,2008,48437.48489,4522.64098,9.33923619
BEL,EUR,Hi,2009,48795.60543,4519.785609,10.07083958
BEL,EUR,Hi,2010,47958.39851,4401.468292,9.91800872
BEL,EUR,Hi,2011,53127.73665,4808.810342,10.08100716
BEL,EUR,Hi,2012,50705.95045,4556.609494,10.18429342
BEL,EUR,Hi,2013,53919.62653,4821.570825,10.36682111
BEL,EUR,Hi,2014,55275.66599,4931.364617,10.39503365
BEL,EUR,Hi,2015,47670.0227,4228.314946,10.47712841
BLZ,AMR,Up-Mid,2000,32.7976925,132.6150557,3.94179346
BLZ,AMR,Up-Mid,2001,39.185641,153.678823,4.49453931
BLZ,AMR,Up-Mid,2002,40.5465855,154.6363756,4.34792617
BLZ,AMR,Up-Mid,2003,44.4340665,165.102614,4.48670334
BLZ,AMR,Up-Mid,2004,45.86211637,166.1135227,4.33540827
BLZ,AMR,Up-Mid,2005,49.46354264,174.6119263,4.43937737
BLZ,AMR,Up-Mid,2006,54.1957705,186.4018219,4.4515808
BLZ,AMR,Up-Mid,2007,63.455,212.645816,4.9168959
BLZ,AMR,Up-Mid,2008,69.082,225.6365032,5.04745552
BLZ,AMR,Up-Mid,2009,77.109,245.6256032,5.76753057
BLZ,AMR,Up-Mid,2010,81.215972,252.5309445,5.81318245
BLZ,AMR,Up-Mid,2011,83.5999445,253.9549701,5.62318857
BLZ,AMR,Up-Mid,2012,85.650329,254.380976,5.44295431
BLZ,AMR,Up-Mid,2013,93.6592175,272.1219867,5.80400431
BLZ,AMR,Up-Mid,2014,98.768324,280.8359654,5.7877717
BLZ,AMR,Up-Mid,2015,108.2162831,301.1964861,6.21022542
BEN,AFR,Low,2000,109.7705452,15.98766801,4.27257948
BEN,AFR,Low,2001,120.2178137,16.98775602,4.48538131
BEN,AFR,Low,2002,127.7919794,17.51680298,4.18363091
BEN,AFR,Low,2003,162.7068151,21.63494784,4.1662372
BEN,AFR,Low,2004,190.5198848,24.58319825,4.21371351
BEN,AFR,Low,2005,193.4554401,24.23577888,4.02721532
BEN,AFR,Low,2006,209.7652192,25.52852308,4.07914606
BEN,AFR,Low,2007,236.4512216,27.96653655,3.96096526
BEN,AFR,Low,2008,263.6430262,30.3145421,3.69621279
BEN,AFR,Low,2009,274.261445,30.66187362,3.86436185
BEN,AFR,Low,2010,286.5416005,31.14833493,4.11092841
BEN,AFR,Low,2011,331.5912022,35.04895274,4.24350868
BEN,AFR,Low,2012,380.3515368,39.0939749,4.66542805
BEN,AFR,Low,2013,357.7349906,35.75758336,3.90679093
BEN,AFR,Low,2014,353.8850829,34.40215717,3.64550634
BEN,AFR,Low,2015,330.9679831,31.29439157,3.99190103
BTN,SEAR,Low-Mid,2000,18.19799072,31.73610558,4.18829875
BTN,SEAR,Low-Mid,2001,19.20624055,32.57503485,3.79755088
BTN,SEAR,Low-Mid,2002,19.68168932,32.4566652,3.70973618
BTN,SEAR,Low-Mid,2003,22.84490728,36.64366602,3.42570848
BTN,SEAR,Low-Mid,2004,26.10451018,40.77033273,3.59810801
BTN,SEAR,Low-Mid,2005,27.51326197,41.90013382,3.52634223
BTN,SEAR,Low-Mid,2006,29.56852283,43.98585425,3.11674057
BTN,SEAR,Low-Mid,2007,37.86389679,55.11821216,3.28549194
BTN,SEAR,Low-Mid,2008,37.62722208,53.68032253,3.18328444
BTN,SEAR,Low-Mid,2009,41.12619817,57.56279329,3.45796152
BTN,SEAR,Low-Mid,2010,50.4185306,69.29039265,3.18004807
BTN,SEAR,Low-Mid,2011,54.82254578,74.03349823,3.01188169
BTN,SEAR,Low-Mid,2012,57.99481756,77.02172546,3.18008052
BTN,SEAR,Low-Mid,2013,60.11800714,78.58963677,3.34298809
BTN,SEAR,Low-Mid,2014,62.02968689,79.88904201,3.16668863
BTN,SEAR,Low-Mid,2015,71.74217459,91.11436398,3.48610414
BOL,AMR,Low-Mid,2000,363.0763159,43.53687792,5.12534189
BOL,AMR,Low-Mid,2001,385.2272396,45.34018797,5.52459615
BOL,AMR,Low-Mid,2002,379.3367327,43.83700554,5.77724915
BOL,AMR,Low-Mid,2003,414.6576229,47.06445583,6.41118015
BOL,AMR,Low-Mid,2004,420.9352889,46.93883208,4.32344063
BOL,AMR,Low-Mid,2005,473.8759191,51.92928,4.73163936
BOL,AMR,Low-Mid,2006,525.0968862,56.56339481,4.79839921
BOL,AMR,Low-Mid,2007,605.7083934,64.15421131,5.13037741
BOL,AMR,Low-Mid,2008,755.4691251,78.69588916,4.79799109
BOL,AMR,Low-Mid,2009,880.9981807,90.27778775,4.96250759
BOL,AMR,Low-Mid,2010,1001.495959,100.9751485,4.58526001
BOL,AMR,Low-Mid,2011,1213.310775,120.3879224,4.61664191
BOL,AMR,Low-Mid,2012,1388.173096,135.5769659,4.53074593
BOL,AMR,Low-Mid,2013,1693.804654,162.8616979,5.08072997
BOL,AMR,Low-Mid,2014,1906.271991,180.4812815,5.09674297
BOL,AMR,Low-Mid,2015,2115.542102,197.2587687,5.063233
BIH,EUR,Up-Mid,2000,395.5335238,105.0078036,7.12181597
BIH,EUR,Up-Mid,2001,415.1021478,110.0691828,7.17721688
BIH,EUR,Up-Mid,2002,470.1123887,124.5064668,7.00540417
BIH,EUR,Up-Mid,2003,681.8673604,180.4241322,8.04377063
BIH,EUR,Up-Mid,2004,924.8926102,244.5973051,9.10645766
BIH,EUR,Up-Mid,2005,991.786051,262.2711048,9.06968113
BIH,EUR,Up-Mid,2006,1144.776538,302.8935654,9.18762998
BIH,EUR,Up-Mid,2007,1463.13266,387.6875093,9.54887002
BIH,EUR,Up-Mid,2008,1822.811045,484.3265834,9.74147227
BIH,EUR,Up-Mid,2009,1591.833008,424.878444,9.04409906
BIH,EUR,Up-Mid,2010,1552.137378,417.0076166,9.04325212
BIH,EUR,Up-Mid,2011,1711.23786,463.8927854,9.185819
BIH,EUR,Up-Mid,2012,1634.910846,448.1417812,9.50130795
BIH,EUR,Up-Mid,2013,1722.330317,477.7616628,9.4868973
BIH,EUR,Up-Mid,2014,1770.909378,496.6091937,9.56130986
BIH,EUR,Up-Mid,2015,1524.786326,431.2226085,9.38256029
BWA,AFR,Up-Mid,2000,336.7059506,194.8146491,5.81746631
BWA,AFR,Up-Mid,2001,361.5925481,206.0432712,6.58709992
BWA,AFR,Up-Mid,2002,258.036584,144.9682009,4.74430497
BWA,AFR,Up-Mid,2003,434.5345567,240.8275589,5.78467497
BWA,AFR,Up-Mid,2004,557.8810696,304.9646973,6.22927421
BWA,AFR,Up-Mid,2005,522.0103862,281.2780255,5.26284678
BWA,AFR,Up-Mid,2006,507.3141205,269.2409985,5.00414503
BWA,AFR,Up-Mid,2007,574.6100436,300.1493113,5.25331187
BWA,AFR,Up-Mid,2008,625.6662607,321.4560276,5.71637698
BWA,AFR,Up-Mid,2009,692.5904567,349.8140075,6.74577338
BWA,AFR,Up-Mid,2010,767.5962928,380.966423,5.58384014
BWA,AFR,Up-Mid,2011,967.1205581,471.4581832,6.32418968
BWA,AFR,Up-Mid,2012,1041.851272,498.6568669,6.36700225
BWA,AFR,Up-Mid,2013,804.6246537,378.0230245,5.43635119
BWA,AFR,Up-Mid,2014,862.1608522,397.5705924,5.30536553
BWA,AFR,Up-Mid,2015,860.1972054,389.370982,5.97091586
BRA,AMR,Up-Mid,2000,54876.86195,313.0675873,8.37241148
BRA,AMR,Up-Mid,2001,47985.81817,269.9613913,8.569142
BRA,AMR,Up-Mid,2002,44354.07486,246.2049597,8.70036567
BRA,AMR,Up-Mid,2003,45800.53274,250.9863732,8.20454134
BRA,AMR,Up-Mid,2004,54684.26255,296.0090884,8.17050185
BRA,AMR,Up-Mid,2005,71705.02554,383.6188632,8.04198317
BRA,AMR,Up-Mid,2006,91482.35194,484.0018228,8.25931229
BRA,AMR,Up-Mid,2007,114694.0472,600.4086603,8.20935329
BRA,AMR,Up-Mid,2008,136032.0285,704.9057571,8.02144059
BRA,AMR,Up-Mid,2009,140317.6189,719.9615271,8.41739326
BRA,AMR,Up-Mid,2010,176121.1322,894.9414189,7.97347399
BRA,AMR,Up-Mid,2011,204510.4724,1029.311397,7.81721065
BRA,AMR,Up-Mid,2012,192695.7394,960.7837804,7.81654745
BRA,AMR,Up-Mid,2013,197537.7502,975.935405,7.98836151
BRA,AMR,Up-Mid,2014,207090.9259,1014.092105,8.43189215
BRA,AMR,Up-Mid,2015,160732.0016,780.3959822,8.91148377
BRN,WPR,Hi,2000,169.430518,508.4323898,2.54324771
BRN,WPR,Hi,2001,158.0445633,464.6770472,2.54193896
BRN,WPR,Hi,2002,164.1066989,473.1113047,2.52989703
BRN,WPR,Hi,2003,189.1097535,535.1319748,2.59788566
BRN,WPR,Hi,2004,222.592169,619.1319302,2.54709627
BRN,WPR,Hi,2005,235.92214,646.0823534,2.22967588
BRN,WPR,Hi,2006,242.407559,654.7131912,1.90329323
BRN,WPR,Hi,2007,263.4763652,702.8585439,1.94069532
BRN,WPR,Hi,2008,299.2172262,788.9667719,1.86958547
BRN,WPR,Hi,2009,284.5877392,741.5542019,2.39306613
BRN,WPR,Hi,2010,312.287512,803.4938122,2.278261
BRN,WPR,Hi,2011,345.3264042,876.434037,1.86409724
BRN,WPR,Hi,2012,352.576831,881.997736,1.8509721
BRN,WPR,Hi,2013,383.8291695,946.0538147,2.12126808
BRN,WPR,Hi,2014,370.1210977,898.9980609,2.16468925
BRN,WPR,Hi,2015,339.1325215,812.2117571,2.62277523
BGR,EUR,Up-Mid,2000,774.0169003,94.49745062,5.8708527
BGR,EUR,Up-Mid,2001,976.5505835,119.8299795,6.91216546
BGR,EUR,Up-Mid,2002,1165.748526,148.1479138,7.13596914
BGR,EUR,Up-Mid,2003,1527.878712,195.7437111,7.25556114
BGR,EUR,Up-Mid,2004,1805.496979,233.1133262,6.94398137
BGR,EUR,Up-Mid,2005,2058.549279,267.7413974,6.94420055
BGR,EUR,Up-Mid,2006,2243.86594,294.1089036,6.57317955
